location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,DateIssued,DateEnacted,DateExpiry,DateEnded,PolicyCodingNotes,PolicySource,StateWide,LastUpdated,LastUpdatedNotes,,,,,,
534,15,HI,Hawaii,GathRestrict10,1,20200317,20200317,,,,https://governor.hawaii.gov/newsroom/latest-news/proper-use-of-covid-19-tests-imperative-there-is-a-current-shortage-of-hand-sanitizers-and-toilet-paper-in-hawaii-in-part-because-of-the-publics-over-reaction-to-covid-19-the-hawai/,1,20200324,,,,,,,
534,15,HI,Hawaii,OtherBusinessClose,1,20200317,20200317,,,"Closure required: movie theaters, visitor attractions, tours, and places of worship",https://governor.hawaii.gov/newsroom/latest-news/proper-use-of-covid-19-tests-imperative-there-is-a-current-shortage-of-hand-sanitizers-and-toilet-paper-in-hawaii-in-part-because-of-the-publics-over-reaction-to-covid-19-the-hawai/,1,20200324,,,,,,,
534,15,HI,Hawaii,RestaurantRestrict,1,20200317,20200317,,,"Limited operations (to drive thru, pick-up, delivery only) restaurants",https://governor.hawaii.gov/newsroom/latest-news/proper-use-of-covid-19-tests-imperative-there-is-a-current-shortage-of-hand-sanitizers-and-toilet-paper-in-hawaii-in-part-because-of-the-publics-over-reaction-to-covid-19-the-hawai/,1,20200324,,,,,,,
534,15,HI,Hawaii,SchoolClose,1,20200319,20200319,,,"spring break officially extended on 20200315, but no clarity on school closure until later",http://www.hawaiipublicschools.org/ConnectWithUs/MediaRoom/PressReleases/Pages/HIDOE-extends-school-closures-implements-remote-work-to-maintain-essential-functions.aspx,1,20200324,,,,,,,
534,15,HI,Hawaii,NEBusinessClose,1,20200323,20200325,20200430,,Issued 20200323. in effect on 20200325 https://hawaiicovid19.com/wp-content/uploads/2020/03/2003162-ATG_Third-Supplementary-Proclamation-for-COVID-19-signed-12.pdf,https://hawaiicovid19.com/wp-content/uploads/2020/03/2003162-ATG_Third-Supplementary-Proclamation-for-COVID-19-signed-12.pdf,1,20200329,Added date of expiry,,,,,,
534,15,HI,Hawaii,StayAtHome,1,20200323,20200325,20200430,,Issued 20200323. in effect on 20200325 at 12:01 am. Date of expiry is 20200430 at 11:59 pm,https://hawaiicovid19.com/wp-content/uploads/2020/03/2003162-ATG_Third-Supplementary-Proclamation-for-COVID-19-signed-12.pdf,1,20200329,Added date of expiry,,,,,,
534,15,HI,Hawaii,SchoolClose,1,20200324,20200324,,,Schools to remain closed for in-person learning through April 30,https://governor.hawaii.gov/newsroom/latest-news/hidoe-news-release-school-facilities-closed-to-students-through-april-30-with-the-exception-of-grab-and-go-meal-sites/,1,20200327,,,,,,,
534,15,HI,Hawaii,Quarantine,1,20200329,20200401,20200430,,Mandates 14 day quarantine on intra-island travel,https://health.hawaii.gov/news/corona-virus/hawaii-covid-19-daily-news-digest-march-29-2020-2/,1,20200331,,,,,,,
534,15,HI,Hawaii,Quarantine,1,20200321,20200326,20200520,,Mandates 14 day quarantine on travelers to Hawaii from anywhere else,https://governor.hawaii.gov/wp-content/uploads/2020/03/2003152-ATG_Second-Supplementary-Proclamation-for-COVID-19-signed.pdf,1,20200401,,,,,,,
535,16,ID,Idaho,EmergDec,1,20200313,20200313,,,,https://gov.idaho.gov/wp-content/uploads/sites/74/2020/03/covid-19-declaration.pdf,1,20200324,,,,,,,
535,16,ID,Idaho,GathRecomAny,0,20200318,20200318,,,,https://gov.idaho.gov/pressrelease/idaho-adopts-latest-federal-guidance-to-prevent-coronavirus-spread/,1,20200324,,,,,,,
535,16,ID,Idaho,StayAtHome,1,20200319,20200319,,,Blaine County put under shelter in place on 20200319,https://www.co.blaine.id.us/DocumentCenter/View/11082/English-and-Spanish-Press-Release-Shelter-in-Place-Order?bidId=,0,20200324,,,,,,,
535,16,ID,Idaho,GathRestrictAny,1,20200325,20200325,,,(quote) Limit all non-essential gatherings of any number of individuals outside the household (quote),https://coronavirus.idaho.gov/wp-content/uploads/sites/127/2020/03/statewide-stay-home-order_032520.pdf,1,20200326,,,,,,,
535,16,ID,Idaho,NEBusinessClose,1,20200325,20200325,,,,https://coronavirus.idaho.gov/wp-content/uploads/sites/127/2020/03/statewide-stay-home-order_032520.pdf,1,20200326,,,,,,,
535,16,ID,Idaho,OtherBusinessClose,1,20200325,20200325,,,Non-essential businesses close under NEBusiness issuance,https://coronavirus.idaho.gov/wp-content/uploads/sites/127/2020/03/statewide-stay-home-order_032520.pdf,1,20200326,,,,,,,
535,16,ID,Idaho,RestaurantRestrict,1,20200325,20200325,,,"Limited operations (drive-thru, carry-out,delivery still permitted) as of non-essential business closure",https://coronavirus.idaho.gov/wp-content/uploads/sites/127/2020/03/statewide-stay-home-order_032520.pdf,1,20200326,,,,,,,
535,16,ID,Idaho,StayAtHome,1,20200325,20200325,20200415,,In effect at 130 pm on 20200325. Expiry is currently 1159 pm on 20200415,https://coronavirus.idaho.gov/wp-content/uploads/sites/127/2020/03/statewide-stay-home-order_032520.pdf,1,20200329,Added date of expiry,,,,,,
535,16,ID,Idaho,SchoolClose,,,,,,Local school closures only (according to NGA),https://www.nga.org/wp-content/uploads/2020/03/CoronavirusTrackingChart_24Mar2020.xlsx,0,20200324,,,,,,,
535,16,ID,Idaho,SchoolClose,1,20200323,20200323,20200420,,"On 20200323, all public schools are directed to have a (quote) soft closure (quote)(changed 20200331).  The soft closure is because school districts are mantaining food services for needy students for pickup and enacting distance learning.  The EO does not have an enact date so is assumed to go into effect immediately. ",https://boardofed.idaho.gov/resources/covid-19-school-operations-guidance/,1,20200331,Updated to mandate per soft closure,,,,,,
536,17,IL,Illinois,EmergDec,1,20200309,20200309,,,,https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=21220,1,20200324,,,,,,,
536,17,IL,Illinois,GathRestrict1000,1,20200313,20200313,,,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-04.aspx,1,20200324,,,,,,,
536,17,IL,Illinois,GathRestrictAny,1,20200313,20200313,,,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-04.aspx,1,20200324,,,,,,,
536,17,IL,Illinois,SchoolClose,1,20200313,20200317,,,All public and private schools closed for educational purposes,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-05.aspx,1,20200324,,,,,,,
536,17,IL,Illinois,GathRestrict50,1,20200316,20200318,,,,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-07.aspx,1,20200324,,,,,,,
536,17,IL,Illinois,RestaurantRestrict,1,20200316,20200316,,,"Limited operations required (delivery, carry-out, drive-through only): restaurants, bars",https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-07.aspx,1,20200324,,,,,,,
536,17,IL,Illinois,NEBusinessClose,1,20200320,20200321,20200407,,"Non-essential business closure, effective at 5 pm on 2020031",https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,1,20200329,Added date of expiry,,,,,,
536,17,IL,Illinois,OtherBusinessClose,1,20200320,20200321,,,Non-essential business closure,https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,1,20200324,,,,,,,
536,17,IL,Illinois,StayAtHome,1,20200320,20200321,20200407,,"Stay at home mandated, effective at 5 pm on 20200320 ",https://www2.illinois.gov/Pages/Executive-Orders/ExecutiveOrder2020-10.aspx,1,20200329,Added date of expiry,,,,,,
537,18,IN,Indiana,EmergDec,1,20200306,20200306,,,Public Health Emergency,https://calendar.in.gov/site/gov/event/gov-holcomb-announces-first-coronavirus-case-declares-public-health-emergency/,1,20200324,,,,,,,
537,18,IN,Indiana,GathRestrict250,1,20200312,20200312,,,,https://calendar.in.gov/site/gov/event/gov-holcomb-announces-new-steps-to-protect-public-from-covid-19/,1,20200324,,,,,,,
537,18,IN,Indiana,GathRestrictAny,1,20200312,20200312,,,,https://calendar.in.gov/site/gov/event/gov-holcomb-announces-new-steps-to-protect-public-from-covid-19/,1,20200324,,,,,,,
537,18,IN,Indiana,GathRecomAny,0,20200316,20200316,,,Recommended to follow CDC's restrictions (no in-person events of 50+). Not coded as formal restriction for the state,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,1,20200324,,,,,,,
537,18,IN,Indiana,OtherBusinessClose,1,20200316,20200316,,,Limited operations required: nightclubs,https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,1,20200324,,,,,,,
537,18,IN,Indiana,RestaurantRestrict,1,20200316,20200316,,,"Limited operations required (requires to have drive-thru, pick-up, delivery only): restaurants, bars",https://www.in.gov/gov/files/ExecutiveOrder20-04FurtherOrdersforPublicHealthEmergency.pdf,1,20200324,,,,,,,
537,18,IN,Indiana,SchoolClose,1,20200319,20200319,,,,https://calendar.in.gov/site/gov/event/gov-holcomb-takes-more-actions-to-protect-hoosiers-during-public-emergency/,1,20200324,,,,,,,
537,18,IN,Indiana,NEBusinessClose,1,20200323,20200324,20200406,,"Non-essential business closure issued on 20200323, to be enacted 11:59 pm 20200324",https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,1,20200329,Added date of expiry,,,,,,
537,18,IN,Indiana,RestaurantRestrict,1,20200323,20200324,,,Further issuance banning in-person dining,https://www.in.gov/gov/files/Executive%20Order%2020-10%20(Enforcement%20of%20In-Person%20Dining%20Prohibition).pdf,1,20200327,,,,,,,
537,18,IN,Indiana,StayAtHome,1,20200323,20200325,20200406,,"Issued 20200323, to be enacted at 20200324 at 11:59 pm: https://www.in.gov/gov/2384.htm",https://www.in.gov/gov/files/Executive_Order_20-08_Stay_at_Home.pdf,1,20200329,Updated DateEnacted to 20200325 due to 11:59 pm enactment on 20200324. Added date of expiry.,,,,,,
538,19,IA,Iowa,EmergDec,1,20200309,20200309,20200501,,"Public Health Disaster Emergency, extended on 20200406, expires midnight 20200430",https://idph.iowa.gov/News/ArtMID/646/ArticleID/158298/Gov-Reynolds-signs-Disaster-Proclamation-Following-Additional-COVID-19-Cases-in-Iowa-3920,1,20200409,Expiry date added ,,,,,,
538,19,IA,Iowa,GathRestrict10,1,20200317,20200317,,,,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,1,20200324,,,,,,,
538,19,IA,Iowa,GathRestrictAny,1,20200317,20200317,,,,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,1,20200324,,,,,,,
538,19,IA,Iowa,OtherBusinessClose,1,20200317,20200317,,,"Closure required: fitness centers, health clubs, gyms, aquatic centers, theaters, performance venues, casinos",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,1,20200324,,,,,,,
538,19,IA,Iowa,RestaurantRestrict,1,20200317,20200317,,,"Limited operations required (only take-out, delivery, drive through): restaurants, bars",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,1,20200324,,,,,,,
538,19,IA,Iowa,OtherBusinessClose,1,20200322,20200322,,,"Closure required: salons, medical spas, barbershops, tattoo establishments, tanning facilities, massage therapy establishments, and swimming pools",https://governor.iowa.gov/press-release/gov-reynolds-signs-new-proclamation-continuing-state-public-health-emergency,1,20200326,,,,,,,
538,19,IA,Iowa,SchoolClose,0,20200315,,,,"On 20200315 - Iowa schools recommended to close for 4 weeks, NGA says only local closings",,0,20200324,,,,,,,
538,19,IA,Iowa,RestaurantRestrict,1,20200326,20200327,20200407,,Extends previous restaurant restrictions to 20200407 at 1159 pm,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.26.pdf,1,20200329,,,,,,,
538,19,IA,Iowa,OtherBusinessClose,1,20200326,20200327,20200407,,"Extends previous business closures (e.g., gyms, theaters, salons) to 20200407 at 1159 pm",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.26.pdf,1,20200329,,,,,,,
538,19,IA,Iowa,SchoolClose,1,20200402,20200403,20200430,,,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,1,20200403,,,,,,,
539,20,KS,Kansas,EmergDec,1,20200312,20200312,,,,https://governor.kansas.gov/governor-issues-emergency-declaration-for-covid-19/,1,20200324,,,,,,,
539,20,KS,Kansas,GathRestrict50,1,20200317,20200317,,,,https://governor.kansas.gov/wp-content/uploads/2020/03/20-04-Executed.pdf,1,20200324,,,,,,,
539,20,KS,Kansas,GathRestrictAny,1,20200317,20200317,,,,https://governor.kansas.gov/wp-content/uploads/2020/03/20-04-Executed.pdf,1,20200324,,,,,,,
539,20,KS,Kansas,SchoolClose,1,20200317,20200317,,,Closing all public and private schools,https://governor.kansas.gov/wp-content/uploads/2020/03/EO-20-07-Executed.pdf,1,20200324,,,,,,,
539,20,KS,Kansas,GathRestrict10,1,20200324,20200325,,,"Order is expanded to include religious gatherings on 20200407 with an enact date of 20200408, ongoing legislature struggle. ",https://governor.kansas.gov/wp-content/uploads/2020/03/EO-20-14-Executed.pdf,1,20200408,added PolicyNotes about elimination of religious exception,,,,,,
539,20,KS,Kansas,StayAtHome,1,20200328,20200330,20200419,,(quote) all individuals within the state of Kansas are directed to stay in their homes or residences unless performing an essential activity (quote) active 1201 am on 20200330,https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,1,20200329,,,,,,,
540,21,KY,Kentucky,EmergDec,1,20200306,20200306,,,,https://governor.ky.gov/attachments/20200306_Executive-Order_2020-215.pdf,1,20200324,,,,,,,
540,21,KY,Kentucky,GathRecomAny,0,20200311,20200311,,,On 3/11/2020: Advised that all community gatherings should be cancelled or postponed. Not coded as restriction at present.,https://governor.ky.gov/covid19,1,20200324,,,,,,,
540,21,KY,Kentucky,RestaurantRestrict,1,20200316,20200316,,,"Limited operations required (carry-out, delivery, drive thru only): bars, restaurants",https://governor.ky.gov/attachments/20200316_Order_Restaurant-Closure.pdf,1,20200324,,,,,,,
540,21,KY,Kentucky,OtherBusinessClose,1,20200317,20200318,,,"Closure required: entertainment, hospitality and recreational facilities, community and recreation centers, gyms and exercise facilities, hair salons, nail salons, spas, concert venues, theaters, and sporting event facilities.",https://governor.ky.gov/attachments/20200317_Order_Public-Facing-Businesses.pdf,1,20200324,,,,,,,
540,21,KY,Kentucky,GathRestrictAny,1,20200319,20200319,,,"Bans mass gatherings, does not clearly define mass gathering. Coded as restriction any at present",https://governor.ky.gov/attachments/20200319_Order_Mass-Gatherings.pdf,1,20200324,,,,,,,
540,21,KY,Kentucky,OtherBusinessClose,1,20200322,20200323,,,"All in-person retail businesses that aren't life-sustaining to close at 8:00 pm on 20200323. These include entertainment, sporting goods, clothing, shoe, jewelry and furniture stores, florists, bookstores and auto dealers",https://governor.ky.gov/attachments/20200322_Executive-Order_2020-246_Retail.pdf,1,20200326,,,,,,,
540,21,KY,Kentucky,NEBusinessClose,1,20200325,20200326,,,(quote) Only life-sustaining businesses may remain open (quote),https://governor.ky.gov/attachments/20200325_Executive-Order_2020-257_Healthy-at-Home.pdf,1,20200329,"Updated DateIssued and DateEnacted, previous reports were 20200324 but these are the dates the governor announced he would order this - executive order actually occurred on 20200326",,,,,,
540,21,KY,Kentucky,SchoolClose,0,20200312,20200316,,,"Requested superintendents to close schools, but did not mandate. Not coded as school closure (i.e., no date ascribed yet)",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=99,1,20200326,added DateIssued and DateEnacted,,,,,,
540,21,KY,Kentucky,StayAtHome,0,20200325,20200326,,,"No formal stay-at-home order issued yet, coding as 0 as Mandate for now. NEBusinessClose includes the following (quote) I am now issuing this Order to take additional steps to encourage Kentuckians to remain Healthy at Home, and to do everything in their power to stop the spread of disease. This Order should be construed broadly to prohibit in-person work that is not necessary to protect or sustain life. (quote) -- this fundamentally differs from language for Michigan StayAtHome (quote) This order must be construed broadly to prohibit in-person work that is not necessary to sustain or protect life (quote)",https://kentucky.gov/Pages/Activity-stream.aspx?n=GovernorBeshear&prId=105,1,20200330,"Coded as 0 for Mandate (only recommendation at present), included date",,,,,,
540,21,KY,Kentucky,Quarantine,1,20200330,20200330,,,"Residents are instructed not to travel outside of state, and must self-quarantine for 14 days upon return. In effect till emergency declaration expires.",https://governor.ky.gov/attachments/20200330_Executive-Order_2020-258_Out-of-State-Travel.pdf,1,20200402,,,,,,,
540,21,KY,Kentucky,TravelRestrictExit,1,20200330,20200330,,,"Residents are instructed not to travel outside of state except for essential business, and must self-quarantine for 14 days upon return. In effect till emergency declaration expires.",https://governor.ky.gov/attachments/20200330_Executive-Order_2020-258_Out-of-State-Travel.pdf,1,20200402,,,,,,,
541,22,LA,Louisiana,EmergDec,1,20200311,20200311,20200430,,Public Health Emergency,https://gov.louisiana.gov/index.cfm/newsroom/detail/2400,1,20200409,Extended expiry date on 20200402,,,,,,
541,22,LA,Louisiana,GathRestrict250,1,20200313,20200313,,,,https://gov.louisiana.gov/assets/ExecutiveOrders/27-JBE-2020-COVID-19.pdf,1,20200324,,,,,,,
541,22,LA,Louisiana,GathRestrictAny,1,20200313,20200313,,,,https://gov.louisiana.gov/assets/ExecutiveOrders/27-JBE-2020-COVID-19.pdf,1,20200324,,,,,,,
541,22,LA,Louisiana,SchoolClose,1,20200313,20200313,,,Public school closure,https://gov.louisiana.gov/assets/ExecutiveOrders/27-JBE-2020-COVID-19.pdf,1,20200324,,,,,,,
541,22,LA,Louisiana,GathRestrict50,1,20200316,20200317,,,"Issued on the 16th, into effect on the 17th",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,1,20200324,,,,,,,
541,22,LA,Louisiana,OtherBusinessClose,1,20200316,20200317,,,"Closure required: bars, gyms, movie theaters, casinos // non-essential businesses closed on 20200322",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,1,20200324,,,,,,,
541,22,LA,Louisiana,RestaurantRestrict,1,20200316,20200317,,,"Limited operations required (only can do take-out, drive-thru, delivery): restaurants, cafes, coffee shops",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,1,20200324,,,,,,,
541,22,LA,Louisiana,GathRestrict10,1,20200322,20200323,20200413,,,https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,1,20200329,Updated date enacted to 20200323 from 20200322 since its enactment was 11:59 pm on 20200322,,,,,,
541,22,LA,Louisiana,NEBusinessClose,1,20200322,20200323,20200413,,Non-essential businesses closed on 20200322,https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,1,20200329,Updated date enacted to 20200323 from 20200322 since its enactment was 11:59 pm on 20200322,,,,,,
541,22,LA,Louisiana,StayAtHome,1,20200322,20200323,20200413,,(quote) General stay-at-home order (quote). Effective at 5 pm on 20200323,https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,1,20200329,Updated date enacted to 20200323 from 20200322 since its enactment was 11:59 pm on 20200322,,,,,,
541,22,LA,Louisiana,StateCurfew,,,,,,Local curfews are occurring. no additional data at present - need to source,,0,20200324,,,,,,,
542,23,ME,Maine,GathRecomAny,0,20200312,20200312,,,,https://www.maine.gov/governor/mills/news/governor-mills-maine-cdc-announce-first-presumptive-positive-case-and-additional-steps-respond,1,20200324,,,,,,,
542,23,ME,Maine,EmergDec,1,20200315,20200315,,,Civil emergency proclamation,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Proclamation%20of%20State%20of%20Civil%20Emergency%20To%20Further%20Protect%20Public%20Health.pdf,1,20200324,,,,,,,
542,23,ME,Maine,GathRestrict10,1,20200318,20200318,,,,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,1,20200324,,,,,,,
542,23,ME,Maine,GathRestrictAny,1,20200318,20200318,,,,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,1,20200324,,,,,,,
542,23,ME,Maine,RestaurantRestrict,1,20200318,20200318,,,"Limited operations required (carry-out, delivery, drive-through only): restaurants, bars",https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,1,20200324,,,,,,,
542,23,ME,Maine,NEBusinessClose,1,20200324,20200325,,,Nonessential business closure,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,1,20200324,,,,,,,
542,23,ME,Maine,OtherBusinessClose,1,20200324,20200325,,,Other businesses close with NE businsess issuance,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,1,20200326,,,,,,,
542,23,ME,Maine,StayAtHome,1,20200325,20200325,,,"Only applicable to Portland, ME",https://www.portlandmaine.gov/DocumentCenter/View/27535/Portland-Emergency-Stay-at-Home-Proclamation,0,20200329,,,,,,,
542,23,ME,Maine,SchoolClose,0,20200315,20200315,,,"School closures recommended, not mandated yet - local discretion",https://www.maine.gov/governor/mills/news/governor-announces-significant-recommendations-signs-civil-emergency-proclamation-respond,0,20200409,Updated date enacted based on gov guidance,,,,,,
542,23,ME,Maine,StateCurfew,,,,,,Local curfews are occurring. no additional data at present,,0,20200324,,,,,,,
542,23,ME,Maine,StayAtHome,1,20200331,20200401,20200430,,Special clause that no one shall use public transportation unless absolutely necessary.,https://www.mainepublic.org/sites/mpbn/files/202003/an_order_regarding_further_restrictions_on_public_contact_and_movement__schools__vehicle_travel_and_retail_business_operations.pdf,1,20200402,,,,,,,
542,23,ME,Maine,SchoolClose,1,20200331,20200401,20200501,,,https://www.mainepublic.org/sites/mpbn/files/202003/an_order_regarding_further_restrictions_on_public_contact_and_movement__schools__vehicle_travel_and_retail_business_operations.pdf,1,20200402,,,,,,,
543,24,MD,Maryland,EmergDec,1,20200305,20200305,,,,https://governor.maryland.gov/wp-content/uploads/2020/03/Proclamation-COVID-19.pdf,1,20200324,,,,,,,
543,24,MD,Maryland,SchoolClose,1,20200312,20200316,,,School closure start date on 20200316,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,1,20200324,,,,,,,
543,24,MD,Maryland,GathRestrict50,1,20200316,20200316,,,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,1,20200324,,,,,,,
543,24,MD,Maryland,GathRestrictAny,1,20200316,20200316,,,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,1,20200324,,,,,,,
543,24,MD,Maryland,OtherBusinessClose,1,20200316,20200316,,,"Closure required: casinos, racetracks, betting facilities, bars, theaters, fitness centers, bingo halls",https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,1,20200324,,,,,,,
543,24,MD,Maryland,RestaurantRestrict,1,20200316,20200316,,,"Limited operations required (carry-out or drive-through, off-premise only): restaurants, bars",https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,1,20200324,,,,,,,
543,24,MD,Maryland,GathRestrict10,1,20200319,20200319,,,Referenced in 20200323 order. ,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,1,20200324,,,,,,,
543,24,MD,Maryland,OtherBusinessClose,1,20200319,20200319,,,"Closure required: shopping malls, bowling alleys, bingo halls, othres",https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,1,20200324,,,,,,,
543,24,MD,Maryland,NEBusinessClose,1,20200323,20200323,,,Non-essential businesses closed,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,1,20200324,,,,,,,
543,24,MD,Maryland,StayAtHome,1,20200330,20200330,,,"Further emphasizes prohibition of gatherings 10+, NEBusiness closures, and specific business closures. Effective at 8 pm 20200330. No clear expiry date.",https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf,1,20200330,,,,,,,
544,25,MA,Massachusetts,EmergDec,1,20200310,20200310,,,,https://www.mass.gov/executive-orders/no-591-declaration-of-a-state-of-emergency-to-respond-to-covid-19,1,20200324,,,,,,,
544,25,MA,Massachusetts,GathRestrict250,1,20200313,20200313,,,,https://www.mass.gov/doc/order-prohibiting-gatherings-of-more-than-250-people/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,GathRestrictAny,1,20200313,20200313,,,,https://www.mass.gov/doc/order-prohibiting-gatherings-of-more-than-250-people/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,GathRestrict25,1,20200315,20200317,,,Rescinds 250 restriction,https://www.mass.gov/doc/march-16-2020-large-gathering-at-25-people-order/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,RestaurantRestrict,1,20200315,20200317,,,"Limited operations required (off premise only): restaurants, bars",https://www.mass.gov/doc/march-16-2020-large-gathering-at-25-people-order/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,SchoolClose,1,20200315,20200317,,,Suspend all public/private schools starting 20200317,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,OtherBusinessClose,1,20200318,20200323,,,Closure required: early education and child care centers,https://www.mass.gov/news/baker-polito-administration-makes-new-announcements-on-childcare-small-business-tax-relief-and,1,20200324,,,,,,,
544,25,MA,Massachusetts,GathRestrict10,1,20200323,20200324,,,,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,NEBusinessClose,1,20200323,20200324,,,All non-essential services closed; enacted at 20200324,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,1,20200324,,,,,,,
544,25,MA,Massachusetts,SchoolClose,1,20200325,20200325,,,Extending school closure (both public and private) through May 4,https://www.mass.gov/doc/march-25-school-closure-extension-order/download,1,20200327,,,,,,,
544,25,MA,Massachusetts,StayAtHome,0,20200324,20200324,,,"NEBusiness closure advises people to stay home, but not mandate: (quote) due to evolving spread of COVID-19 in Massachusetts, Governor Baker has directed the Department of Public Health to issue a stay at home advisory outlining self-isolation and social distancing protocols. Residents are advised to stay home and avoid unnecessary travel and other unnecessary activities during this two-week time period. (quote) Currently not coding as formal stay-at-home/shelter in place.",https://www.mass.gov/news/dph-public-health-advisory-stay-at-home-advisory-for-individuals-over-70-and-for-those-with,1,20200330,"Coded 0 for mandate, added dates",,,,,,
544,25,MA,Massachusetts,Quarantine,1,20200327,20200327,,,"People arriving in MA are (quote) instructed (quote) to self quarantine for 14 days, no expiry date provided",https://www.mass.gov/news/baker-polito-administration-announces-travel-guidelines-and-new-health-care-resources-to,1,20200401,,,,,,,
545,26,MI,Michigan,EmergDec,1,20200310,20200310,,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-521365--,00.html",1,20200324,,,,,,,
545,26,MI,Michigan,GathRestrict250,1,20200312,20200313,,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521595--,00.html",1,20200324,,,,,,,
545,26,MI,Michigan,EmergDec,1,20200401,20200401,20200430,,Updated State of Emergency to State of Disaster,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90640-523989--,00.html",1,20200408,,,,,,,
545,26,MI,Michigan,GathRestrictAny,1,20200312,20200313,,,,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-521595--,00.html",1,20200324,,,,,,,
